title,url,lyric,genre
Giọt Đắng - Ngọc Ánh,https://nhac.vn/bai-hat/giot-dang-ngoc-anh-soQvBbM,trông cơn mưa nhớ em ngày đó đam mê đếm chiếc lá xoay xoay rớt bên thềm vắng nghe tí tách ly cà phê đắng ru hồn lênh đênh miền dĩ vãng xa em giọt đắng anh bỗng thành quen rồi cứ mỗi sáng anh ngồi bên ly cà phê hồi ức rõ nét bên em như ban đầu từng giọt đắng ướt nhòa ngày xa nhưng vì con tim còn ước muốn xa em giọt đắng anh bỗng thành quen và để giọt đắng cho anh gần em xa em giọt đắng anh uống trọn để thấy em mỗi ngày dù anh biết mỗi giọt đắng sẽ mang niềm đau,rock-viet
Góc Muộn - Ngọc Ánh,https://nhac.vn/bai-hat/goc-muon-ngoc-anh-so31Q31,sương khuyêu màu trăng phủ đầy chìm vào hoang vu ánh mắt màu đen mù loà của nỗi đau hãy nói cuộc sống là gì là đùa vui đưa tôi về đâu một mình khóc thét lên khóc thét vì câu yêu xưa người trao về tôi là dối lừa khóc thét buồn bã tình yêu của tôi em trao về ai đó bóp nát một con tim kia đã chết từ trong niềm khát khao nơi đây còn ai nhìn tôi mời tôi ngắm con đường khuyêu mờ trăng màu đen đường nào là đường tôi đi con đường khuyêu chỉ có mình tôi đến đâu khi em giờ đã mất khi nhìn qua thời gian giường như chạy ùa vào dòng lệ tuôn trong niềm đau cào xé màn đêm còn tôi với tôi lặng câm,rock-viet
"Rock Tàu Ngầm - Artista, Dương Quốc Hưng",https://nhac.vn/bai-hat/rock-tau-ngam-artista-duong-quoc-hung-soQvDd0,từ cam ranh thân thương chúng tôi vượt bóng tối trườn hải lưu ngầm đá đến địa đầu biên cương sonar như mắt sắc xuyên biển đêm băng băng vũ khi thanh kiếm thần hành trình trong lặng thinh tàu ki lo ra khơi có tên lửa hành trình ngư lôi và thủy lôi có sức mạnh lợi hại đội quân yết kiêu trẻ đạp gian khó hiểm nguy thông minh khỏe uy dũng xứng con cháu lạc hồng cánh chim ưng trên vai máy bay tuần tra biển cùng hiệp đồng tác chiến canh gác biển quê hương những trắc thủ tàu ngầm nhanh nhạy và kiên trung phân biệt ngàn tiếng động từng vùng biển gần xa hành trình trong lặng lẽ dưới lòng biển thẳm sâu đội hình tác chiến trẻ bản hùng ca trong đê,rock-viet
Đám Cưới Chuột - Bé Phương Nhi,https://nhac.vn/bai-hat/dam-cuoi-chuot-be-phuong-nhi-sodPbe0,ai mang cá đến cho con mèo hoang tàn ác ai mang cá đến cho con mèo hoang say mèm lang thang dưới gốc cây có một anh chuột nhắt lang thang chốn bãi hoang có một cô chuột đồng ai ai ai ai rước dâu tưng bừng một mình ta cô đơn chốn góc hang bao nhiêu trống với chiêng tưng bừng vui rộn rã bao nhiêu phướng với hoa quay cuồng đến ngợp trời ung dung ngắm rước hoa có một con mèo béo ngân nga mấy khúc ca có một con chuột gầy,rock-viet
Rock Kỷ Niệm - Lê Vy,https://nhac.vn/bai-hat/rock-ky-niem-le-vy-so7nEyr,gió ùa về làm tôi chợt nhớ những kỉ niệm còn trong mái trường ngày xưa ấy nay đã quá xa thật rồi bạn bè xưa giờ còn đâu nữa thời gian trôi trôi qua thật nhanh thật nhanh kỉ niệm thân yêu ơi còn đâu và mai sau ta đã lớn khôn thành người những kỉ niệm chẳng bao giờ phai ngày xưa ấy lá bàng rơi đầy sân trường tôi nhặt lên xem có bao ki niệm thân yêu làm sao tôi không thể quên hay tôi cố tình không quên những kỉ niệm trường xưa yeah i m looking in the sky everything makes me recall the memories so sad so happy and i can t put into words yes finish,rock-viet
Vì Sao Trong Lòng Tôi - Roc Piin,https://nhac.vn/bai-hat/vi-sao-trong-long-toi-roc-piin-so089bk,lúc yêu em cũng là khi người đi rất xa tôi không tin trái tim em như giá lạnh tiếng yêu tôi trao bằng muôn lời ca mà em như chẳng nghe nên tình tôi cứ mang theo trong thầm kín biết bao nhiêu nỗi niềm chưa được trao đến em thâm tâm tôi đã khắc tên em mất rồi thế nên tôi đây đành mang từ đây tình muôn kiếp không bao giờ em hiểu cho thì thôi đành thế bao năm qua tôi đã sống trong nỗi cô đơn người hỡi nàng là người đã đến cho tôi biết yêu thương đành sao người ơi đành sao người bỏ quên nơi đây có một người thầm yêu thầm nhớ một người tôi cầu mong ngày mai bình minh từ đây rồi sẽ có em khi nhân gian đã có thêm một vì sao ở trên trời cao không ai hay tôi đã mất đi vì sao thôi con tim tôi đành mất khi nhân gian đã có thêm một vì sao ở trên trời cao không ai nghe ai thấy ở trong lòng tôi thêm ngôi sao băng lạnh giá vì ai vì sao đã mang tên em,rock-viet
Đánh Thức (Rock Ver) - Tinna Tình,https://nhac.vn/bai-hat/danh-thuc-rock-ver-tinna-tinh-soX4kxO,có khi nào anh nhớ em giọt nắng trong anh dịu dàng chợt đánh thức trái tim đã ngủ quên từ bấy lâu từng ấy đêm ngày ngày cô đơn giữa dòng đời dù lúc nào cũng cười hằng đêm đứng giữa muôn vòng tay ấm êm giữa tiếng cười vang lên khắp mọi nơi nhưng đâu đó trong anh phố vắng thoáng qua mỗi mùa lạnh giá khi ánh nắng lên biết rằng trái tim anh giá băng dường như trong căn phòng vắng ngồi nghe tiếng mưa lặng lẽ rơi và tiếc rằng em không mang cho anh được tiếng cười dù có nói thêm lời dù có muốn thật nhiều anh vẫn anh vẫn là anh,rock-viet
Bồ Công Anh - Phạm Anh Khoa,https://nhac.vn/bai-hat/bo-cong-anh-pham-anh-khoa-sowYdbK,từng cơn gió thoáng qua nhẹ nâng cánh vút bay loài hoa trắng gió đưa bồ công anh vút bay làn gió cuốn gió cuốn bay đi đến nơi nào tìm nơi bình yên xa xôi cuối chân trời mang một kiếp sống khốn khó bay đi hoài tìm nơi bình yên xa xôi mãi bay mãi bay bao giờ bình yên bao giờ mầm non vươn chồi màu xanh bao giờ bao giờ bao giờ làn gió cuốn gió cuốn bay đi đến nơi nào tìm nơi bình yên xa xôi cuối chân trời mang một kiếp sống khốn khó bay đi hoài tìm nơi bình yên xa xôi mãi bay mãi bay bay đi đâu tìm nơi bình yên bay đi đâu bay đi hoài nghe xa xôi bình yên chờ ta bay đi thôi bay,rock-viet
Cây Đa - Phạm Anh Khoa,https://nhac.vn/bai-hat/cay-da-pham-anh-khoa-soP8mBm,nào cùng nhìn lại những ngày xưa chúng ta còn bé thơ câu chuyện cổ tích thuộc nằm lòng khi nhận thức còn ngu ngơ vọc đất nghịch cát vui chơi và ca hát rúc vào trong lòng bà nghe lời ru hiu hiu trưa mát chiều mát còn chơi lê la vu vơ ê a hát vu câu ngân nga yêu câu truyện cổ tích trong lời kể của ông và cha dân ca máu thịt người việt ta yêu thiết tha lời ru của mẹ già hò ơ ớ ơ đàn kêu tích tịch tình tang ai mang công chúa dưới hang trở về sao ngày nay ít nghe dân ca vậy là có chuyện gì xảy ra vậy ta chuyện dân ca của ta mà chưa bay xa tầm tay ta vì cuộc sống vốn bộn bề nên đôi khi ta quên mất nhưng dân ca vẫn quanh ta còn đâu đây đang phảng phất đừng nói với tôi là dân ca đã hết thời vì đó đối với tôi lý do là bây giờ dân ca đã khoác áo mới dân ca bắc bộ lý cây đa và pak band đang tới đây trèo lên quan dốc ngồi gốc ối a cây đa rằng tôi lý ối a cây đa ai đem ôi à tính tang tình rằng cho cô mình gặp xem hội cái đêm trăng rằm rằng tôi lý ối a cây đa tôi lý ối a cây đa nghe thấy chưa tin tôi chưa tin là dân ca đã trở lại hay chưa dù là ngày nắng dù là ngày mưa dù là tương lai hay ngày xa xưa dân ca vẫn sống trong sâu thẳm mỗi người dân ca vẫn nói hiên ngang với đất trời sống với tiếng cười và sống với cuộc đời dù cho những lúc bạn ơ ngán cuộc đời cứ nghe đi và sẽ chết đứ đừ vì dân ca ngấm vào từ từ thấm qua cơ thể thấm vào tim ta êm như lời mẹ tiềng ru ngân nga đừng nói với tôi là dân ca đã hết thời vì đối với tôi suy nghĩ vậy là chưa tới vì tôi đang cho dân ca khoác áo mới dân ca bắc bộ lý cây đa và pak band đang tớiiiiii đây trèo lên quan dốc ngồi gốc ối a cây đa rằng tôi lý ối a cây đa ai đem ôi à tính tang tình rằng cho đôi mình gặp xem hội cái đêm trăng rằm rằng tôi lý ôi à cây đà tôi lý ôi à cây đà chẻ tre đan nón kìa nón ơi ba tầm rằng tôi lý ối tầm ba tầm ai đem ôi à tính tang tình rằng cho cô mình đội xem hội cái đêm trăng rằm rằng tôi lý ối a sáng trăng tôi lý ối a sáng trăng vải nâu may áo kìa áo ối a năm tà rằng tôi lý ôi viền năm tà ai đem ôi à tính tang tình rằng cho anh chàng mặc xem hội cái đêm trăng rằm rằng tôi lý ối a tháng giêng tôi lý ối a tháng giêng,rock-viet
Em Ơi Hà Nội Phố (Rock Version) - Phạm Anh Khoa,https://nhac.vn/bai-hat/em-oi-ha-noi-pho-rock-version-pham-anh-khoa-soBOl1e,em ơi hà nội phố ta còn em mùi hoàng lan ta còn em mùi hoa sữa con đường vắng rì rào cơn mưa nhỏ ai đã chờ ai tóc xõa vai mềm ta còn em cây bàng mồ côi mùa đông ta còn em nóc phố mồ côi mùa đông mảnh trăng mồ côi mùa đông mùa đông năm ấy tiếng dương cầm trong căn nhà đổ tan lễ chiều sao còn vọng tiếng chuông ngân ta còn em một màu xanh thời gian một chiều phai tóc em bay chợt nhòa chợt hiện người nghệ sĩ lang thang hoài trên phố bỗng thấy mình chẳng nhớ nổi một con đường ta còn em hàng phố cũ rêu phong và từng mái ngói xô nghiêng nao nao kỉ niệm chiều hồ tây lao xao hoài con sóng chợt hoàng hôn về từ bao giờ,rock-viet
Vết Thù Trên Lưng Ngựa Hoang - Phạm Anh Khoa,https://nhac.vn/bai-hat/vet-thu-tren-lung-ngua-hoang-pham-anh-khoa-sovbV8P,ngựa hoang nào dẫm nát tơi bời đồng cỏ nào xanh ngát lưng trời ngựa phi như điên cuồng giữa cánh đồng dưới cơn giông vì trên lưng cong oằn những vết roi vẫn in hằn một hôm ngựa bỗng thấy thanh bình thảm cỏ tình yêu dưới chân mình ân tình mở cửa ra với mình ngựa hoang bỗng thấy mơ để quên những vết thù ngựa hoang muốn về tắm sông nhẫn nhục dòng sông mơ màng mát trong thơm ngọt ngựa hoang quên thù oán căm từ nơi tối tăm về miền tươi sáng ngựa hoang về tới bến sông rồi cởi mở lòng ra với cõi đời nhưng đời ngựa hoang như chết gục vì trên lưng nó ôi còn nguyên những vết thù,rock-viet
Rock Tàu Ngầm - Artista,https://nhac.vn/bai-hat/rock-tau-ngam-artista-so449X7,từ cam ranh thân thương chúng tôi vượt bóng tối trườn hải lưu ngầm đá đến địa đầu biên cương sonar như mắt sắc xuyên biển đêm băng băng vũ khi thanh kiếm thần hành trình trong lặng thinh tàu ki lo ra khơi có tên lửa hành trình ngư lôi và thủy lôi có sức mạnh lợi hại đội quân yết kiêu trẻ đạp gian khó hiểm nguy thông minh khỏe uy dũng xứng con cháu lạc hồng cánh chim ưng trên vai máy bay tuần tra biển cùng hiệp đồng tác chiến canh gác biển quê hương những trắc thủ tàu ngầm nhanh nhạy và kiên trung phân biệt ngàn tiếng động từng vùng biển gần xa hành trình trong lặng lẽ dưới lòng biển thẳm sâu đội hình tác chiến trẻ bản hùng ca trong đê,rock-viet
Tan - Oringchains,https://nhac.vn/bai-hat/tan-oringchains-sob5MpP,1 màn đêm kia như đang nhẹ buông phía chân trời tắt những ánh nắng chói chang bật lên những góc phố tối đen mình tôi đang ngồi đây lặng nghe tiếng đời buông đôi tay đang thấy rã rời nhìn ngắm cái kết hoàng hôn và tôi ước tôi tan đi trong bóng tối đang buông tôi tan đi trongn cái kết ngày tán giữa những chuyện buồn thở than dòng đời trôi đưa ta chơi vơi trong nỗi cô đơn không ai gang tay níu lấy ngày tán níu láy đam mê tan đi mình tôi giữa khung trời ngược dòng với cuộc đời nhắm mắt bước đi trước những đau thương vụt tan tìm về phía mặt trời một ngày bỗng rã rời phút chốc ta như bỏ quên đam mê đã chết đốt hết những cơn mơ đốt hết những khát khao 2 một hôm tôi chợt nghe người đang khóc than hoang mang như mất dấu địa đàng lạc bước giữa cánh đồng hoang rồi tôi khóc cho bao đau thương cứ mãi đâu đây cho bao cơn say cứ mãi đoạ đầy với những chuyện buồn ở lại giọt lệ rơi tan trong cơn mưa đêm quá chơi vơi ngoảnh lại còn gì cho ta chờ đợi sau lưng ngày dài sắp hết đốt hết những giấc mơ cuộc sống cứ ngắn thế thôi đốt hết những khát khao cuồng say rồi tan bay trong phút giây,rock-viet
Mặt Trời - Oringchains,https://nhac.vn/bai-hat/mat-troi-oringchains-so3OPyo,1 xin cho giấc ngủ say đừng vội qua mau đêm dài vì từng ngày nỗi đau đè nặng đôi vai gầy chỉ còn lại nơi ta một trái tim với vết thương bên trong tâm hồn đã vỡ tan một mình ta đi suốt con đường dài trên đôi vai nặng trĩu chẳng còn ai mình ta bước đi qua nỗi đau xin cho cơn mưa qua mặt trời lên cao những ký ức bé thơ nay đang già cỗi xin cho cơn mưa qua mặt trời lên cao trái tim ta dường như đã mất đi điều gì xin cho một đêm có giấc mơ về qua đây 2 thời gian lặng lẽ trôi chẳng bao giờ ngưng lại cho cơn mơ qua đi ngày dài những ánh mắt vô hồn dõi theo từng bước chân dài sống với những ước muốn là mãi mãi ánh sáng của màn đêm tự do và hoang tàn để rồi chợt thấy lẻ loi ta lang thang bước đi tìm những ánh sao tàn chặng đường dài biết bao ta biết đi cùng ai trên con đường nhỏ bé đến với một thế giới bình yên bước đừng bước đi vội vã quanh ta chỉ có nỗi đau thôi xin cho một đêm có giấc mơ về qua đây,rock-viet
Xa - Oringchains,https://nhac.vn/bai-hat/xa-oringchains-so0OBMV,1 có khi nào em bỗng thấy lạc lõng giữa đám đông có khi nào em sợ hãi thấy mình em giữa cơn giông lặng nhìn quanh đứng chơ vơ một mình màn đêm như vỡ tan lặng tìm quanh đôi mắt ai vô hình tìm đâu xa quá xa tôi chợt xa tôi chợt xa chợt xa hơi ấm trên môi tôi chợt quên hết tôi chợt quên hết chợt quên ký ức trong tôi 2 có khi nào là mãi mãi có nỗi sầu còn vương mỗi đêm dài lại thức giấc bình minh sang vội vàng nhẹ nhàng thôi nhé những bước chân em về thời gian lẵng lẽ trôi dịu dàng thôi nhé như dáng em đi về giờ nơi đâu rất xa,rock-viet
Vì Ai - Kasim Hoàng Vũ,https://nhac.vn/bai-hat/vi-ai-kasim-hoang-vu-sod7apw,có những khi tôi về về giữa đêm đêm rất khuya lòng quặn đau vì thương nhớ em vô bờ có những khi tôi về về giữa đêm đêm giá lạnh lời yêu thương ngày xưa giờ đã tan trong màn đêm những dấu yêu hôm nào người đã mang đi rất xa sao người vô tình mang trái tim tôi chôn vùi giấu nước mắt vào trong bóng đêm khóc phải con tim quá yếu mềm vì đau quá nên lệ cứ rơi bởi em đã giết chết tình tôi bởi vì tôi quá si mê bởi vì tôi quá yêu em bởi vì tôi đã tin theo vào lời ong bướm để giờ đây mất tất cả chỉ còn lại những đắng cay và nỗi cô đơn bao đớn đau vì ai,rock-viet
Giữ Ấm Bếp Hồng - Ygaria,https://nhac.vn/bai-hat/giu-am-bep-hong-ygaria-sokMVvY,cao nguyên bao tháng năm những áng mây buồn vương vấn đồi cao đêm nay bao trái tim cùng đánh thức núi rừng ta hát chung bài ca nguyện cùng giữ mãi âyrây khúc hát đinh buốt chiêng cồng vang mãi bên rừng xanh ngàn lời yêu xưa sao em lãng quên khúc hát yêu người trôi mãi theo thời gian kìa trông vầng trăng trên cao kìa trông ngàn sao lung linh dẫu có bão giông thác lũ thét gào ta hãy cùng nhau giữ ấm bếp hồng dẫu nắng chói chang đốt cháy vai trần ta hãy cùng nhau hát khúc yêu đời,rock-viet
Đê Mê - MTV,https://nhac.vn/bai-hat/de-me-mtv-soJRMpG,có phải cuộc đời chỉ có một con đường bước mãi một đời có thấy gì vui có phải lòng người chẳng có gì đo được sao ta cứ tin để mãi khổ đau tình yêu bước thêm một lần đau để mãi giữ trong vực sâu đừng khóc dẫu trong tim đầy vơi vì mãi chẳng quên được một người xin em chớ mang đến những muộn phiền để rồi bỏ đi không chút tiếc thương không gian tối đen chỉ có một người một mình ngồi khóc trong đêm lẻ loi xin em hãy quên những tháng ngày buồn dù lòng còn mang bao nỗi xót xa cho tôi hắt hiu quên hết kỷ niệm kỷ niệm còn đắng cay trên bờ môi,rock-viet
Rêu Phong - MTV,https://nhac.vn/bai-hat/reu-phong-mtv-sonj9LB,1 trời đầy những mây xám bước chân về con phố quen bỗng nghe lòng bao nỗi sầu ôi thời gian đã rêu phong ai ôi thời gian đã rêu phong ai đừng đừng nói em nhé để ta còn vơi chút buồn dắt tay về con phố này em còn không những ngây thơ xưa em còn không những ngây thơ xưa hát lên hỡi con tim khốn khổ cúi xuống để thấy nhau đá rêu phong bấy lâu hát lên hỡi tương lai yếu đuối cúi xuống để thấy nhau đá rêu phong bấy lâu 2 đời con lắm ma quái khiến bao người quên lối về bỗng nghe đời ngun ngút sầu em làm quen dối gian yêu ma em làm quen dối gian yêu ma ngày còn lắm giông tố khóc ai mùa thu héo tàn khóc ai đã quen cúi đầu em ngày mai biết sẽ ra sao em ngày mai biết sẽ ra sao,rock-viet
Hai Người Lính - Huỳnh Văn Minh,https://nhac.vn/bai-hat/hai-nguoi-linh-huynh-van-minh-sopXeOW,1 một ngày bình yên mây trắng bay người lính việt minh già ngắm dạo phố phường lòng rộn ràng hào hùng bài ca xưa một ngày bình yên chân bước ai một người lính pháp già về lại đất này lòng ngập ngừng thăm chiến trường năm xưa tình cờ gặp nhau trên phố đông đầy lòng nụ cười trao nhau rượu nồng tràn bao ký ức xa một thời đạn bom họ từng gặp nhau đêm rất xa mờ trời đạn bom xương máu loang họ từng gặp nhau trong chiến tranh đầy lòng hận thù nhau bom lửa máu xương chiến tuyến hai đầu họng súng tìm nhau đêm đông khê họ đã gặp nhau người lính việt minh gặp người lính dù viễn chinh 2 một ngày bình yên trên phố đông người lính việt minh già gặp người lính dù gặp người tù binh xưa một ngày bình yên như tiếng ru hai người đàn ông già lòng hết hận thù lòng thật mừng lòng đầy bình yên họ giờ gặp nhau trong nắng vui hà nội người xe ta với ta mặt hồ hiền như em bé mơ họ ngồi lặng im từng cặp tình nhân vai sát vai ngọt ngào lời tương lai mặt hồ ngàn năm sao vẫn xanh họ cười hồn nhiên giữa thành phố đông một chớm nắng vàng không tìm đến nhau trong hân hoan họ vẫn gặp nhau người khách đường xa gặp thành phố bừng hoa một ngày trời xanh mây trắng bay một em bé tan trường tiếng hát rộn ràng gió níu mừng chân son một ngày trời xanh chim véo von kìa chân sáo rộn ràng em bé về nhà mắt xoe tròn cháu chào ông tây,rock-viet
Thời Gian Đã Hết - Quốc Cường,https://nhac.vn/bai-hat/thoi-gian-da-het-quoc-cuong-so5OX8n,sáng sớm kìa mặt trời vừa nhô lên lại một ngày mới đến ta vẫn đang đắp mền thế đấy lại một ngày dài qua đây lòng buồn rầu biết mấy bao ưu phiền vẫn đấy bước tới lòng lại ngập ngừng chơi vơi chờ một làn gió mới cứ ngước lên giữa trời chán ngán cuộc đời thật nhiều gian nan ngày lại ngày oán thán trôi theo dòng thời gian thôi thôi thời gian đã hết thức giấc đi đừng ngủ quên bao khó khăn luôn cờ bên coi chí ai luôn bền thôi thôi buồn phiền chi nữa những lúc không vui ngày xưa tan biến đi như màn mưa tiếc nuối thêm dư thừa gạt hết chuyện ngày xưa tiếc nuối sao cho vừa con tim còn đầy sức sống cứ bước đi đừng chờ mong hãy vững tin vào thành công nhân thế luôn xoay vòng đam mê còn đầy như thế sao bấy lâu còn ngủ mê lo lắng chi ai cười chê cho tháng năm ê chề dậy xin đừng ngủ mê khi nắng mai đang về,rock-viet
Noel Rock - Quốc Cường,https://nhac.vn/bai-hat/noel-rock-quoc-cuong-so5OX8Q,we wish you a merry christmas we wish you a merry christmas we wish you a merry christmas and a happy new year trong đêm noel chuông vang khắp âm thanh phố phường tiếng hát bỗng cất lên vút cao sôi động ta đi bên nhau cùng hát vang lên yêu đời đón chúa giáng sinh good tidings we bring to you and your kin good tidings for christmas and a happy new year we wish you a merry christmas we wish you a merry christmas we wish you a merry christmas and a happy new year xe nai đi trên khắp nhân gian từng nhà ông noel vác 2 túi to đầy quà trao cho bao em thơ ở muôn nơi cho bao ước mơ này good tidings we bring to you and your kin good tidings for christmas and a happy new year we wish you a merry christmas we wish you a merry christmas we wish you a merry christmas and a happy new year,rock-viet
Xuân Bên Em - Quốc Cường,https://nhac.vn/bai-hat/xuan-ben-em-quoc-cuong-soKmrOp,mùa xuân mơn man từng câu hát mùa xuân mang bao nụ cười lộc xuân hân hoan chào nắng mới rộn vang chim kêu khắp trời tay trong tay cùng đi dạo phố vui xuân nắng ngập tràn đôi môi em như là hoa đào thắm bừng lên trong nắng xuân ngời anh đi bên em ta cùng nhau vui bước vang lên câu ca điệu nhạc nghe trong com tim đang nồng say khao khát mùa xuân cho ta bao ước mơ và trong ánh mắt em sáng lên tình xuân hòa trong nắng mơn man chồi non cầm tay anh bước đi đón xuân đang về cùng mùa xuân hát lên lời tình yêu mùa xuân mơn man từng câu hát mùa xuân mang bao nụ cười lộc xuân hân hoan chào nắng mới rộn vang chim kêu khắp trời tay trong tay cùng đi dạo phố vui xuân nắng ngập tràn đôi môi em như là hoa đào thắm bừng lên trong nắng xuân ngời anh đi bên em ta cùng nhau vui bước vang lên câu ca điệu nhạc nghe trong con tim đang nồng say khao khát mùa xuân cho ta bao ước mơ và trong ánh mắt em sáng lên tình xuân hòa trong nắng mơn man chồi non cầm tay anh bước đi đón xuân đang về cùng mùa xuân hát lên lời tình yêu,rock-viet
Ngọn Lửa Cao Nguyên - Huyền Lê,https://nhac.vn/bai-hat/ngon-lua-cao-nguyen-huyen-le-sowjy1Y,một ngọn lửa hồng còn bên ta một ngọn lửa hồng sáng rừng già một ngọn lửa hồng bồi hồi cháy mãi ôi cao nguyên cao nguyên em thương ai thương ai bên núi đang chờ ai một ngọn lửa hồng từ bao la ngọn lửa tìm về với cội nguồn ngọn lửa bồi hồi bồi hồi cháy mãi ôi cao nguyên cao nguyên những chiến sĩ cao nguyên bên ánh lửa bập bùng cháy lên ơi lửa thiêng cháy mãi cho bóng em hiện ra giữa ngọn lửa em trao bầu rượu em trao lời nói nhớ mãi nhớ lời nói lửa cháy rượu đắng ngày nào còn đàn chim chơ rao bay qua bay qua giữa bầu trời còn dòng sông a yn pa trôi qua trôi qua dưới mặt trời còn yêu em anh còn yêu thương em mãi người hỡi cháy lên đi lửa thiêng cao nguyên còn mãi trong ta tình yêu cao nguyên cháy lên đi lửa thiêng cao nguyên còn mãi trong ta tình yêu cao nguyên,rock-viet
Con Số Không - Bức Tường,https://nhac.vn/bai-hat/con-so-khong-buc-tuong-soV89RK,ai đã đi tới hết chân trời ðầy ắp sóng gió chênh vênh bến bờ mà đã thấu hết thấu hết chuyện đời ai dấn thân thấm đẫm bụi hồ ngầu đắng khoé mắt oằn cong lưng trần mà đã thấu hết thấu hết chuyện đời có những con người mới đôi ba tuổi đời cuộc sống mới bắt đầu đã cho rằng mình thấu hết làm được gì và đã có gì chỉ học đòi thói chê bai đời vật vờ chẳng biết thân mình hình hài chỉ là con số 0 hình hài chỉ là con số 0 con số 0 hãy nuốt đi thuốc đắng dã tật này hãy gắng sống biết ta biết người ðời chưa thấu hết thôi hãy kiệm lời ai đã qua phút sống chân thành vị đắng đã thấm sẽ thấy vị ngọt ðời chưa thấu hết thôi hãy kiệm lời con số 0 con số 0 con số 0 con số 0 con số 0,rock-viet
Bão Đêm - Microwave,https://nhac.vn/bai-hat/bao-dem-microwave-sod77bx,thấp thoáng trong đêm ánh mắt rưng rưng mái tóc pha sương bạc theo tháng năm nhắm mắt cho qua những giấc mơ xưa những đứa con thơ giờ đây quá xa lạ chìm trong yêu thương ngày xưa bên bếp hồng con vui đùa giờ đây như đang ngủ mê cơn mê dài không quay về từng áng mây khuất lấp ánh trăng mờ mình tôi đứng chông chênh gạt nỗi đau nước mắt cứ xuôi dòng trong bão đêm nắng chiếu đôi vai nắng chiếu đôi vai khóe mắt chân chim hằn sâu nỗi u hoài nói có ai hay nói có ai hay tiếng gió đưa cây chiều buông xuống hoang tàn,rock-viet
Những Giấc Mơ Dịu Dàng - Phạm Anh Khoa,https://nhac.vn/bai-hat/nhung-giac-mo-diu-dang-pham-anh-khoa-soaVVjP,có tiếng mưa bay bên hiên thật buồn sáng nay phố vắng chân ai đi qua nhẹ nhàng thoáng xa bỗng nhớ giấc mơ ru ta một lần thật dịu êm bãi cỏ xanh êm đềm ta đã vui bao lần với nắng mai dễ thương hát ca bỗng chốc qua cho ta phũ phàng xót xa những giấc mơ xưa ơi sao thật đẹp thiết tha những tháng năm qua xem như thật gần vừa vội xa bãi cỏ xanh đâu rồi đôi mắt ai u hoài cứ xem như là mơ rất xa chỉ là mộng mơ những tháng năm êm đềm hôm nay ta héo mòn đớn đau cho ta mơ dẫu chẳng trọn lần hết xót xa chỉ là mộng mơ những thú vui hôm nào con tim ta chết dần đớn đau cho ta mơ chốn cuộc đời trần biết bao bàng hoàng,rock-viet
Thu - Phạm Anh Khoa,https://nhac.vn/bai-hat/thu-pham-anh-khoa-soKmmPV,lang thang trên đường một ngày cuối thu miên man nơi xưa chiều buông lá rơi rơi nhớ môi em nồng thơm thơm hương cỏ non ánh nắng xuyên cây mát dịu nắng thu mình bên nhau vui cười nhẹ bay cơn mưa lười mà sao nay mình anh ngày trôi qua thật nhanh giờ mùa thu gợi nhớ em tôi ánh mắt ngượng ngùng đôi môi thẹn thùng ghé trao nụ hôn nhờ mùa thu gửi đến cho em những giấc mộng gầy vẫn mãi còn đầy khát khao về em em ma i xa tôi vẫn mong em quay về đây bên nhau nồng say,rock-viet
Nhắm Mắt (New Version) - Phạm Anh Khoa,https://nhac.vn/bai-hat/nham-mat-new-version-pham-anh-khoa-sozQQyl,nhắm mắt nghe thời gian đã hết nhắm mắt nghe tình yêu là hơi tàn nhắm mắt mơ ngày mai mùa sương tan như có ai đang thở than nhắm mắt nghe ngoài kia đồng xanh ngát nhắm mắt nghe ngoài kia nụ hôn đầu hấp hối như ngày mai đời chia hai hấp hối như trần gian không còn tương lai nhắm mắt nghe đời em vực sâu thẳm nhắm mắt nghe đời em là sông dài hãy bước đi dù không còn ai sớt chia buồn vui ngày mai em ơi hãy hát lên trong đêm quá cô liêu tiếng hát sẽ mang những buồn vui đời em bay về với trời em ơi hãy cứ khóc lên dưới những đêm thâu nước mắt đó sẽ hóa thành ánh sao sáng bay về với trời có lúc đêm nằm nghe thời gian hết có lúc em chạy đi về vô cùng bỗng thấy như mình không còn yêu ai vì trái tim trót ưu tư,rock-viet
Why - Phạm Anh Khoa,https://nhac.vn/bai-hat/why-pham-anh-khoa-soqXXaB,1 lately i feel kinda crazy and hazy so i go for a walk alone into the darkness talking to myself lately i feel burning burning so i m seeking for the rain and all the memories of you and me now it s the only thing i really need and all the memories of you and me now it s the only thing i really need cause i still feel you behind me following my dreams with me why did i let you be why did i leave and you cry and i lie and i try to justify why why i still feel you behind me following my dreams with me why did i let you be why did i leave and you cry and i lie and i try to justify why why 2 breaking through easy gold and rocking the world i had it all i wanted it all i wasn t kidding everything for a dream just for myself now it seem like my head doesn t have a neck tone of guilt on my back broke inside lost run away dog it s all wrong and now i see it s not all about me at last i found the truth that i ve got no dreams without you at last i found the truth that i ve got no dreams without you,rock-viet
